"","Gene","Count","Thresh.Name","Thresh.Value"
"689","RPS6KA4",2,"loose",0.05
"690","SELENOT",1,"loose",0.05
"691","RPL28",6,"loose",0.05
"692","SATB2",13,"loose",0.05
"693","TBC1D15",1,"loose",0.05
"694","COL3A1",3,"loose",0.05
"695","MT-ND5",1,"loose",0.05
"696","HLA-DPA1",4,"loose",0.05
"697","CBX4",7,"loose",0.05
"698","DNPEP",1,"loose",0.05
"699","COX17",2,"loose",0.05
"700","TRIM24",2,"loose",0.05
"701","C16orf91",5,"loose",0.05
"702","AGGF1",3,"loose",0.05
"703","TP53I13",4,"loose",0.05
"704","EIF4ENIF1",1,"loose",0.05
"705","SIVA1",1,"loose",0.05
"706","SHARPIN",1,"loose",0.05
"707","LAMTOR4",2,"loose",0.05
"708","EIF1",3,"loose",0.05
"709","ACSS1",4,"loose",0.05
"710","RFX5",5,"loose",0.05
"711","ATF5",5,"loose",0.05
"712","DGAT1",1,"loose",0.05
"713","TMEM109",2,"loose",0.05
"714","C19orf53",1,"loose",0.05
"715","MT-ND4",2,"loose",0.05
"716","COMMD4",3,"loose",0.05
"717","MGAT1",4,"loose",0.05
"718","VAC14",1,"loose",0.05
"719","SMIM29",1,"loose",0.05
"720","HSPBP1",6,"loose",0.05
"721","KIAA0930",2,"loose",0.05
"722","PHLDB1",1,"loose",0.05
"723","RBFOX2",1,"loose",0.05
"724","DNTTIP1",1,"loose",0.05
