"","Gene","Ranksum","Rankcount","thresh","thresh.val","total.iter"
"3173","THRSP",19779,74,"easy",0.05,200
"3174","LCN2",13677,85,"easy",0.05,200
"3175","LHX8",4924,15,"easy",0.05,200
"3176","MYH7",2670,200,"easy",0.05,200
"3177","CYGB",1119,3,"easy",0.05,200
"3178","DCLK2",2739,6,"easy",0.05,200
"3179","CHAD",1634,4,"easy",0.05,200
"3180","CACNA1B",1151,6,"easy",0.05,200
"3181","SP140L",1314,3,"easy",0.05,200
"3182","TMED7-TICAM2",12692,45,"easy",0.05,200
"3183","CCL24",1546,5,"easy",0.05,200
"3184","ATP2B3",1889,9,"easy",0.05,200
"3185","MAX",1062,3,"easy",0.05,200
"3186","CRHR2",1301,4,"easy",0.05,200
"3187","CCNJ",819,3,"easy",0.05,200
"3188","PIGZ",504,2,"easy",0.05,200
"3189","KLF10",1983,5,"easy",0.05,200
"3190","RHBDF2",2292,4,"easy",0.05,200
"3191","PHF20L1",440,1,"easy",0.05,200
"3192","TEAD4",642,1,"easy",0.05,200
"3193","LOX",13457,51,"easy",0.05,200
"3194","DGLUCY",334,1,"easy",0.05,200
"3195","GRM8",2944,10,"easy",0.05,200
"3196","CD7",23261,93,"easy",0.05,200
"3197","APOBEC3H",741,1,"easy",0.05,200
"3198","TBX20",9113,36,"easy",0.05,200
"3199","TBC1D3K",21332,113,"easy",0.05,200
"3200","IGSF10",17885,101,"easy",0.05,200
"3201","CTLA4",3006,7,"easy",0.05,200
"3202","LYRM2",8333,31,"easy",0.05,200
"3203","OMG",2494,10,"easy",0.05,200
"3204","F2RL3",233,1,"easy",0.05,200
"3205","RNF167",604,1,"easy",0.05,200
"3206","SPEG",755,3,"easy",0.05,200
"3207","PCED1B",2891,7,"easy",0.05,200
"3208","ADGRG3",790,2,"easy",0.05,200
"3209","POU2F3",7851,21,"easy",0.05,200
"3210","MEX3A",7758,32,"easy",0.05,200
"3211","PLIN4",1056,3,"easy",0.05,200
"3212","TPBGL",339,1,"easy",0.05,200
"3213","PTPN11",521,1,"easy",0.05,200
"3214","DDX43",3601,14,"easy",0.05,200
"3215","MCM10",399,1,"easy",0.05,200
"3216","E2F8",677,2,"easy",0.05,200
"3217","GATA1",2818,10,"easy",0.05,200
"3218","PENK",7647,28,"easy",0.05,200
"3219","IFIT1",9040,34,"easy",0.05,200
"3220","PPP1R15A",3206,11,"easy",0.05,200
"3221","GMIP",749,2,"easy",0.05,200
"3222","PCSK2",6152,22,"easy",0.05,200
"3223","SGCG",13141,42,"easy",0.05,200
"3224","PRKG2",392,1,"easy",0.05,200
"3225","FOXB1",1783,4,"easy",0.05,200
"3226","FRS2",893,2,"easy",0.05,200
"3227","MB",7722,188,"easy",0.05,200
"3228","CRHBP",1403,4,"easy",0.05,200
"3229","PROX2",5402,20,"easy",0.05,200
"3230","FOSL1",2807,11,"easy",0.05,200
"3231","CRABP2",27437,142,"easy",0.05,200
"3232","FABP1",9941,69,"easy",0.05,200
"3233","TNIP3",25017,97,"easy",0.05,200
"3234","MMP8",23987,158,"easy",0.05,200
"3235","C1QL3",1811,4,"easy",0.05,200
"3236","GCGR",1717,7,"easy",0.05,200
"3237","NAT2",939,2,"easy",0.05,200
"3238","NRG4",24970,143,"easy",0.05,200
"3239","NFYA",460,1,"easy",0.05,200
"3240","RAB6D",599,1,"easy",0.05,200
"3241","ATMIN",542,1,"easy",0.05,200
"3242","HAT1",1469,4,"easy",0.05,200
"3243","HSD3B1",3621,8,"easy",0.05,200
"3244","CFAP58",3677,8,"easy",0.05,200
"3245","REEP5",2236,6,"easy",0.05,200
"3246","IPO5",1092,3,"easy",0.05,200
"3247","SLFN12L",981,2,"easy",0.05,200
"3248","CDHR4",2618,8,"easy",0.05,200
"3249","UGT1A5",288,1,"easy",0.05,200
"3250","EPO",28291,145,"easy",0.05,200
"3251","ACSBG1",16649,76,"easy",0.05,200
"3252","CAPZA3",2347,5,"easy",0.05,200
"3253","OPCML",2897,14,"easy",0.05,200
"3254","TLL2",6135,23,"easy",0.05,200
"3255","KRT83",3830,9,"easy",0.05,200
"3256","PSG9",619,1,"easy",0.05,200
"3257","H1-10",360,1,"easy",0.05,200
"3258","TTC1",875,2,"easy",0.05,200
"3259","WNK2",18806,151,"easy",0.05,200
"3260","CD300E",2100,6,"easy",0.05,200
"3261","GP1BA",425,1,"easy",0.05,200
"3262","OR5AK2",1899,4,"easy",0.05,200
"3263","ARMS2",352,1,"easy",0.05,200
"3264","UGT3A2",1122,2,"easy",0.05,200
"3265","KCMF1",2178,5,"easy",0.05,200
"3266","MEOX2",3847,13,"easy",0.05,200
"3267","SLC6A15",79,1,"easy",0.05,200
"3268","CSRNP1",853,4,"easy",0.05,200
"3269","F7",16924,61,"easy",0.05,200
"3270","OXNAD1",578,1,"easy",0.05,200
"3271","CYP4F8",4763,14,"easy",0.05,200
"3272","PLA2G5",6895,21,"easy",0.05,200
"3273","CAV3",5448,13,"easy",0.05,200
"3274","SERPINB2",18377,82,"easy",0.05,200
"3275","RHOH",632,1,"easy",0.05,200
"3276","KLRC3",22277,89,"easy",0.05,200
"3277","F13B",22369,79,"easy",0.05,200
"3278","TRIM63",16266,112,"easy",0.05,200
"3279","ST3GAL4",165,1,"easy",0.05,200
"3280","MCOLN3",135,1,"easy",0.05,200
"3281","RAB25",359,2,"easy",0.05,200
"3282","ADORA1",505,2,"easy",0.05,200
"3283","BHLHA15",3266,10,"easy",0.05,200
"3284","CLDN23",334,1,"easy",0.05,200
"3285","NR1I2",4265,13,"easy",0.05,200
"3286","VNN1",396,2,"easy",0.05,200
"3287","KPNA1",632,1,"easy",0.05,200
"3288","SULT1A2",1409,4,"easy",0.05,200
"3289","PLCD4",5843,15,"easy",0.05,200
"3290","DDX20",1690,6,"easy",0.05,200
"3291","UNC13C",4879,25,"easy",0.05,200
"3292","GFOD2",267,1,"easy",0.05,200
"3293","CHD1L",1691,5,"easy",0.05,200
"3294","KIAA0513",4101,12,"easy",0.05,200
"3295","BMP4",15516,86,"easy",0.05,200
"3296","PIM2",3305,14,"easy",0.05,200
"3297","CHRNA3",382,1,"easy",0.05,200
"3298","ERMP1",617,3,"easy",0.05,200
"3299","MMP12",16357,84,"easy",0.05,200
"3300","CLEC2D",10114,25,"easy",0.05,200
"3301","CNGA4",634,1,"easy",0.05,200
"3302","NKX2-1",1588,10,"easy",0.05,200
"3303","TCIM",251,1,"easy",0.05,200
"3304","ARG1",14065,183,"easy",0.05,200
"3305","CACNA1I",1661,3,"easy",0.05,200
"3306","SELENOS",222,1,"easy",0.05,200
"3307","SLC1A3",7255,22,"easy",0.05,200
"3308","AKNA",26406,115,"easy",0.05,200
"3309","THG1L",425,1,"easy",0.05,200
"3310","PRKRA",25193,83,"easy",0.05,200
"3311","REG3A",428,1,"easy",0.05,200
"3312","PPM1L",245,1,"easy",0.05,200
"3313","FFAR3",2334,8,"easy",0.05,200
"3314","ZC3H12D",7855,20,"easy",0.05,200
"3315","RSPO2",801,3,"easy",0.05,200
"3316","FERMT2",2029,4,"easy",0.05,200
"3317","SOCS1",1356,3,"easy",0.05,200
"3318","FAM83A",2865,8,"easy",0.05,200
"3319","SLC22A31",790,2,"easy",0.05,200
"3320","MEOX1",435,2,"easy",0.05,200
"3321","PRKX",1038,3,"easy",0.05,200
"3322","WHRN",283,1,"easy",0.05,200
"3323","IFT52",354,1,"easy",0.05,200
"3324","OSBPL6",4159,10,"easy",0.05,200
"3325","KCP",1746,5,"easy",0.05,200
"3326","MMP10",19261,191,"easy",0.05,200
"3327","GJD3",7879,22,"easy",0.05,200
"3328","DPP9",2364,5,"easy",0.05,200
"3329","ASB5",10632,37,"easy",0.05,200
"3330","SOX11",1777,5,"easy",0.05,200
"3331","KCNA1",4952,15,"easy",0.05,200
"3332","TIGIT",25045,88,"easy",0.05,200
"3333","OSGIN1",24811,95,"easy",0.05,200
"3334","DEFB1",446,1,"easy",0.05,200
"3335","SCGB2A1",557,1,"easy",0.05,200
"3336","SLC6A1",926,2,"easy",0.05,200
"3337","KIF1A",817,3,"easy",0.05,200
"3338","NUDT18",492,1,"easy",0.05,200
"3339","S100A14",10464,29,"easy",0.05,200
"3340","CD247",26027,151,"easy",0.05,200
"3341","FASN",3815,10,"easy",0.05,200
"3342","SHISAL2A",921,2,"easy",0.05,200
"3343","LMNA",2738,9,"easy",0.05,200
"3344","GIMAP7",1228,2,"easy",0.05,200
"3345","GH1",473,1,"easy",0.05,200
"3346","SEMA6C",424,1,"easy",0.05,200
"3347","ABCA4",1605,4,"easy",0.05,200
"3348","C10orf99",3369,15,"easy",0.05,200
"3349","NCR1",4437,13,"easy",0.05,200
"3350","OLIG2",17225,71,"easy",0.05,200
"3351","SCN7A",869,3,"easy",0.05,200
"3352","FLG",13124,147,"easy",0.05,200
"3353","NAPB",730,3,"easy",0.05,200
"3354","MAST2",305,1,"easy",0.05,200
"3355","MOGAT2",31247,164,"easy",0.05,200
"3356","CHRNB2",6343,19,"easy",0.05,200
"3357","CADPS",9360,28,"easy",0.05,200
"3358","CDC42SE2",5081,10,"easy",0.05,200
"3359","GRM2",2806,7,"easy",0.05,200
"3360","CADM3",1042,7,"easy",0.05,200
"3361","ATP8A2",1550,3,"easy",0.05,200
"3362","SERPINA1",378,1,"easy",0.05,200
"3363","DSG3",19079,127,"easy",0.05,200
"3364","S100P",762,3,"easy",0.05,200
"3365","PRKCH",4349,10,"easy",0.05,200
"3366","SERPINA4",16200,64,"easy",0.05,200
"3367","SLCO1B3",25750,132,"easy",0.05,200
"3368","MMP9",3647,12,"easy",0.05,200
"3369","ATP6V1C2",3219,11,"easy",0.05,200
"3370","ZG16B",22065,114,"easy",0.05,200
"3371","SCG2",10028,46,"easy",0.05,200
"3372","COL12A1",261,1,"easy",0.05,200
"3373","RAPH1",1605,4,"easy",0.05,200
"3374","PSME1",18972,68,"easy",0.05,200
"3375","ZFP42",996,3,"easy",0.05,200
"3376","SULF1",2218,9,"easy",0.05,200
"3377","DIO2",419,1,"easy",0.05,200
"3378","FAM207A",18146,61,"easy",0.05,200
"3379","WNT10B",466,1,"easy",0.05,200
"3380","DPP6",3819,17,"easy",0.05,200
"3381","GJB2",4496,20,"easy",0.05,200
"3382","KBTBD12",5804,17,"easy",0.05,200
"3383","CAMTA1",889,2,"easy",0.05,200
"3384","RBM46",447,1,"easy",0.05,200
"3385","KRTAP5-3",255,1,"easy",0.05,200
"3386","KLRC1",17575,191,"easy",0.05,200
"3387","CACNB3",339,1,"easy",0.05,200
"3388","CD38",4683,15,"easy",0.05,200
"3389","COMP",1112,6,"easy",0.05,200
"3390","DUSP13",15072,67,"easy",0.05,200
"3391","DUSP8",3831,12,"easy",0.05,200
"3392","TP53I11",490,1,"easy",0.05,200
"3393","MKRN1",3177,11,"easy",0.05,200
"3394","RTN1",2301,4,"easy",0.05,200
"3395","PTPRN",424,1,"easy",0.05,200
"3396","LIMS1",1537,4,"easy",0.05,200
"3397","CCIN",1354,5,"easy",0.05,200
"3398","GREB1L",288,1,"easy",0.05,200
"3399","CYP2A7",488,1,"easy",0.05,200
"3400","GYPA",6122,21,"easy",0.05,200
"3401","UCP3",2182,5,"easy",0.05,200
"3402","CD300LB",452,1,"easy",0.05,200
"3403","PLAAT4",1376,3,"easy",0.05,200
"3404","FCN3",971,2,"easy",0.05,200
"3405","LAMA1",5995,16,"easy",0.05,200
"3406","OR4C6",2721,7,"easy",0.05,200
"3407","TSPAN11",2268,8,"easy",0.05,200
"3408","LPAR4",1108,3,"easy",0.05,200
"3409","ZNF516",3345,10,"easy",0.05,200
"3410","MS4A1",314,1,"easy",0.05,200
"3411","UNC80",2520,10,"easy",0.05,200
"3412","MYL2",6519,189,"easy",0.05,200
"3413","TEX55",8081,28,"easy",0.05,200
"3414","CRLF2",458,3,"easy",0.05,200
"3415","PLPPR3",1077,3,"easy",0.05,200
"3416","EI24",233,1,"easy",0.05,200
"3417","SMPX",5813,15,"easy",0.05,200
"3418","PF4",655,3,"easy",0.05,200
"3419","CHRM4",565,2,"easy",0.05,200
"3420","SAYSD1",562,2,"easy",0.05,200
"3421","CDON",3450,11,"easy",0.05,200
"3422","LRIG1",520,1,"easy",0.05,200
"3423","BTN2A2",3214,8,"easy",0.05,200
"3424","MT3",500,1,"easy",0.05,200
"3425","TFPI2",1021,2,"easy",0.05,200
"3426","DNAJB5",2786,8,"easy",0.05,200
"3427","LCK",8122,22,"easy",0.05,200
"3428","GFM1",2250,5,"easy",0.05,200
"3429","CCDC85C",929,2,"easy",0.05,200
"3430","ASTN2",491,1,"easy",0.05,200
"3431","MEP1A",282,2,"easy",0.05,200
"3432","PPDPFL",24005,124,"easy",0.05,200
"3433","SEPTIN6",9137,26,"easy",0.05,200
"3434","HPGD",2300,5,"easy",0.05,200
"3435","WIF1",313,1,"easy",0.05,200
"3436","TAS2R9",1700,5,"easy",0.05,200
"3437","ORM2",11067,56,"easy",0.05,200
"3438","FSTL5",353,1,"easy",0.05,200
"3439","DDB2",677,2,"easy",0.05,200
"3440","ASIP",496,1,"easy",0.05,200
"3441","SP7",3431,9,"easy",0.05,200
"3442","SLC13A5",17411,65,"easy",0.05,200
"3443","CEACAM3",5318,18,"easy",0.05,200
"3444","AIRE",4554,14,"easy",0.05,200
"3445","SEC14L3",4620,12,"easy",0.05,200
"3446","TAF8",584,1,"easy",0.05,200
"3447","RPS6KL1",4893,18,"easy",0.05,200
"3448","GOLGA6L22",3337,12,"easy",0.05,200
"3449","TRIM49D2",19787,68,"easy",0.05,200
"3450","TFAP2C",9146,39,"easy",0.05,200
"3451","BAAT",86,1,"easy",0.05,200
"3452","TMC6",582,1,"easy",0.05,200
"3453","USF3",15936,48,"easy",0.05,200
"3454","NLRP11",442,1,"easy",0.05,200
"3455","TFR2",1587,3,"easy",0.05,200
"3456","SECTM1",411,1,"easy",0.05,200
"3457","RARRES2",1380,2,"easy",0.05,200
"3458","JAK2",470,1,"easy",0.05,200
"3459","APOH",19953,101,"easy",0.05,200
"3460","FCRL3",17328,54,"easy",0.05,200
"3461","MYH8",12320,195,"easy",0.05,200
"3462","INA",403,1,"easy",0.05,200
"3463","CKM",1942,200,"easy",0.05,200
"3464","THBD",5122,17,"easy",0.05,200
"3465","RBFOX1",28560,143,"easy",0.05,200
"3466","HCLS1",2911,7,"easy",0.05,200
"3467","SCML4",2216,5,"easy",0.05,200
"3468","EPHA5",14499,60,"easy",0.05,200
"3469","PADI1",133,1,"easy",0.05,200
"3470","NUPR1",1528,3,"easy",0.05,200
"3471","DSC2",5044,14,"easy",0.05,200
"3472","EPHA3",5226,13,"easy",0.05,200
"3473","SLC26A7",503,1,"easy",0.05,200
"3474","UBASH3A",13559,36,"easy",0.05,200
"3475","MAPK8IP2",3353,18,"easy",0.05,200
"3476","WDR64",952,2,"easy",0.05,200
"3477","C18orf54",597,1,"easy",0.05,200
"3478","CAPN8",1099,4,"easy",0.05,200
"3479","CEACAM18",2,2,"easy",0.05,200
"3480","TNNT3",7932,181,"easy",0.05,200
"3481","TP53AIP1",18495,52,"easy",0.05,200
"3482","ENOX1",483,1,"easy",0.05,200
"3483","TUBB6",521,2,"easy",0.05,200
"3484","MYPN",7104,190,"easy",0.05,200
"3485","COL26A1",331,1,"easy",0.05,200
"3486","JUNB",2129,8,"easy",0.05,200
"3487","ELAVL4",4077,11,"easy",0.05,200
"3488","EPB41L4B",1340,5,"easy",0.05,200
"3489","HELZ2",389,1,"easy",0.05,200
"3490","CES4A",807,2,"easy",0.05,200
"3491","ABCA2",1285,3,"easy",0.05,200
"3492","KLK11",2334,9,"easy",0.05,200
"3493","TBX21",12738,35,"easy",0.05,200
"3494","NIPAL4",23285,122,"easy",0.05,200
"3495","ADAMTS8",8965,26,"easy",0.05,200
"3496","TGM1",2323,7,"easy",0.05,200
"3497","PTH1R",194,1,"easy",0.05,200
"3498","PPT2",279,1,"easy",0.05,200
"3499","APOBEC3F",27950,145,"easy",0.05,200
"3500","ABCA13",25964,151,"easy",0.05,200
"3501","HLA-G",22480,91,"easy",0.05,200
"3502","SPDYA",26418,121,"easy",0.05,200
"3503","MYOM1",30989,155,"easy",0.05,200
"3504","TBC1D3F",27,1,"easy",0.05,200
"3505","LNPEP",20791,83,"easy",0.05,200
"3506","CHGB",150,1,"easy",0.05,200
"3507","FBXO11",363,1,"easy",0.05,200
"3508","CSMD2",1950,8,"easy",0.05,200
"3509","ROPN1L",348,1,"easy",0.05,200
"3510","NTS",8945,34,"easy",0.05,200
"3511","AGPAT4",711,2,"easy",0.05,200
"3512","PZP",12973,47,"easy",0.05,200
"3513","CH25H",838,2,"easy",0.05,200
"3514","TCF19",7283,28,"easy",0.05,200
"3515","KISS1",1071,3,"easy",0.05,200
"3516","KLF5",455,2,"easy",0.05,200
"3517","CILP",10621,40,"easy",0.05,200
"3518","BTF3",3952,13,"easy",0.05,200
"3519","CLEC4E",11723,36,"easy",0.05,200
"3520","GZMA",11202,29,"easy",0.05,200
"3521","PFKFB1",469,1,"easy",0.05,200
"3522","DMBT1",11131,110,"easy",0.05,200
"3523","OIP5",322,1,"easy",0.05,200
"3524","DISP2",211,1,"easy",0.05,200
"3525","TRIB1",979,3,"easy",0.05,200
"3526","RNF166",551,1,"easy",0.05,200
"3527","SULT2B1",19546,65,"easy",0.05,200
"3528","STMND1",8298,24,"easy",0.05,200
"3529","PRSS22",587,1,"easy",0.05,200
"3530","AIP",229,1,"easy",0.05,200
"3531","FAM47E",1015,2,"easy",0.05,200
"3532","SLC6A5",617,1,"easy",0.05,200
"3533","RGS4",1465,3,"easy",0.05,200
"3534","ZSCAN25",1057,3,"easy",0.05,200
"3535","IKZF4",195,1,"easy",0.05,200
"3536","WDR38",669,2,"easy",0.05,200
"3537","SLC13A2",469,1,"easy",0.05,200
"3538","PON1",10288,39,"easy",0.05,200
"3539","HAL",9692,50,"easy",0.05,200
"3540","HTR2A",1538,3,"easy",0.05,200
"3541","GCKR",24996,132,"easy",0.05,200
"3542","IL12RB2",322,2,"easy",0.05,200
"3543","KDM4D",432,1,"easy",0.05,200
"3544","ACRV1",1613,3,"easy",0.05,200
"3545","F11",132,1,"easy",0.05,200
"3546","TAAR1",355,1,"easy",0.05,200
"3547","DTL",390,1,"easy",0.05,200
"3548","SALL3",582,1,"easy",0.05,200
"3549","EXO1",1758,4,"easy",0.05,200
"3550","MBLAC2",9298,32,"easy",0.05,200
"3551","WDR3",939,3,"easy",0.05,200
"3552","BTBD1",257,1,"easy",0.05,200
"3553","MTERF2",609,1,"easy",0.05,200
"3554","KLRD1",18795,66,"easy",0.05,200
"3555","TRPM8",870,3,"easy",0.05,200
"3556","EPHX1",6533,24,"easy",0.05,200
"3557","RBP4",7991,36,"easy",0.05,200
"3558","TSPAN8",8932,46,"easy",0.05,200
"3559","BCHE",2204,4,"easy",0.05,200
"3560","ZNF713",577,1,"easy",0.05,200
"3561","CAPN2",294,1,"easy",0.05,200
"3562","SLC4A9",161,3,"easy",0.05,200
"3563","SLC24A2",3556,15,"easy",0.05,200
"3564","ANXA8L1",502,1,"easy",0.05,200
"3565","CASQ1",8325,137,"easy",0.05,200
"3566","FNDC5",1116,2,"easy",0.05,200
"3567","PLAAT2",831,2,"easy",0.05,200
"3568","PLA2G2A",17878,114,"easy",0.05,200
"3569","ITGAE",4976,13,"easy",0.05,200
"3570","HEPACAM2",3345,11,"easy",0.05,200
"3571","NR0B2",1587,5,"easy",0.05,200
"3572","ABI3BP",8785,28,"easy",0.05,200
"3573","ADRA2B",3985,12,"easy",0.05,200
"3574","CREBL2",328,1,"easy",0.05,200
"3575","COLEC10",1525,5,"easy",0.05,200
"3576","DMBX1",2586,8,"easy",0.05,200
"3577","ARG2",4859,31,"easy",0.05,200
"3578","SAXO2",2133,6,"easy",0.05,200
"3579","GPLD1",4995,17,"easy",0.05,200
"3580","ACTC1",1692,6,"easy",0.05,200
"3581","XKR5",1043,3,"easy",0.05,200
"3582","UNC13D",349,1,"easy",0.05,200
"3583","SLC7A10",271,1,"easy",0.05,200
"3584","CFAP44",576,1,"easy",0.05,200
"3585","CYP2F1",2915,7,"easy",0.05,200
"3586","ADCYAP1R1",2480,7,"easy",0.05,200
"3587","ATP2C2",12685,55,"easy",0.05,200
"3588","APOL2",19068,91,"easy",0.05,200
"3589","LAMB4",760,4,"easy",0.05,200
"3590","A4GNT",528,1,"easy",0.05,200
"3591","MPPED1",1082,2,"easy",0.05,200
"3592","LILRB1",1478,4,"easy",0.05,200
"3593","ADAMTS20",12544,62,"easy",0.05,200
"3594","KIR2DL3",512,1,"easy",0.05,200
"3595","NBPF12",238,1,"easy",0.05,200
"3596","ATXN7L3B",3068,9,"easy",0.05,200
"3597","ERAP2",10746,30,"easy",0.05,200
"3598","FAM229B",546,1,"easy",0.05,200
"3599","KLKB1",176,1,"easy",0.05,200
"3600","GPX4",575,1,"easy",0.05,200
"3601","CYP26B1",303,1,"easy",0.05,200
"3602","SMAD9",334,1,"easy",0.05,200
"3603","LYSMD4",376,1,"easy",0.05,200
"3604","PPEF1",4890,17,"easy",0.05,200
"3605","ATG10",868,2,"easy",0.05,200
"3606","AQP2",102,1,"easy",0.05,200
"3607","IRS4",20547,121,"easy",0.05,200
"3608","FASLG",17679,50,"easy",0.05,200
"3609","BLK",3867,11,"easy",0.05,200
"3610","SYCE1",284,2,"easy",0.05,200
"3611","CXCL1",1125,3,"easy",0.05,200
"3612","KRTAP1-1",932,2,"easy",0.05,200
"3613","PCDHA8",303,1,"easy",0.05,200
"3614","ABCG5",22184,79,"easy",0.05,200
"3615","KRT72",938,2,"easy",0.05,200
"3616","PSME2",687,1,"easy",0.05,200
"3617","HLA-DOA",695,1,"easy",0.05,200
"3618","PSG2",805,3,"easy",0.05,200
"3619","AMIGO2",589,1,"easy",0.05,200
"3620","MYH2",829,200,"easy",0.05,200
"3621","PHLPP1",2363,5,"easy",0.05,200
"3622","SIDT1",6713,21,"easy",0.05,200
"3623","SLC35E4",4974,13,"easy",0.05,200
"3624","ANGPTL8",2819,11,"easy",0.05,200
"3625","HR",3831,16,"easy",0.05,200
"3626","SLC6A4",12151,71,"easy",0.05,200
"3627","RASGEF1B",1207,3,"easy",0.05,200
"3628","TGM3",5845,22,"easy",0.05,200
"3629","ZNF732",824,2,"easy",0.05,200
"3630","STAT2",5181,16,"easy",0.05,200
"3631","KCTD14",288,1,"easy",0.05,200
"3632","CHD5",845,2,"easy",0.05,200
"3633","PRND",1254,4,"easy",0.05,200
"3634","LGI4",1039,3,"easy",0.05,200
"3635","NPM2",1801,5,"easy",0.05,200
"3636","KRT33A",7792,30,"easy",0.05,200
"3637","CFAP45",303,1,"easy",0.05,200
"3638","IGLL5",9118,66,"easy",0.05,200
"3639","ADGRA3",652,2,"easy",0.05,200
"3640","GRID2",1284,5,"easy",0.05,200
"3641","FOXJ3",411,1,"easy",0.05,200
"3642","GRIN2A",386,1,"easy",0.05,200
"3643","TFEB",1484,4,"easy",0.05,200
"3644","STYK1",1059,2,"easy",0.05,200
"3645","C1orf194",15794,53,"easy",0.05,200
"3646","CORO6",315,1,"easy",0.05,200
"3647","SLC22A23",2422,7,"easy",0.05,200
"3648","HEXD",4955,12,"easy",0.05,200
"3649","IL10RA",4369,12,"easy",0.05,200
"3650","CDH8",276,1,"easy",0.05,200
"3651","ESRP2",149,1,"easy",0.05,200
"3652","GAB3",3125,7,"easy",0.05,200
"3653","SP140",26518,110,"easy",0.05,200
"3654","HMGCS2",14305,46,"easy",0.05,200
"3655","KDM3B",17944,61,"easy",0.05,200
"3656","ABI2",1418,3,"easy",0.05,200
"3657","CHRNA1",22140,152,"easy",0.05,200
"3658","ARHGAP25",403,1,"easy",0.05,200
"3659","MMP24",4998,13,"easy",0.05,200
"3660","APCDD1L",11787,73,"easy",0.05,200
"3661","TRIM50",704,3,"easy",0.05,200
"3662","FZD8",3320,11,"easy",0.05,200
"3663","B3GALNT1",1292,5,"easy",0.05,200
"3664","APOB",1236,3,"easy",0.05,200
"3665","ST8SIA2",943,4,"easy",0.05,200
"3666","HMCN2",306,1,"easy",0.05,200
"3667","ALAS2",19468,144,"easy",0.05,200
"3668","POLE2",582,1,"easy",0.05,200
"3669","CD83",2342,5,"easy",0.05,200
"3670","CHRDL2",2469,17,"easy",0.05,200
"3671","RESF1",358,1,"easy",0.05,200
"3672","CXCR6",1799,4,"easy",0.05,200
"3673","ZNF441",233,1,"easy",0.05,200
"3674","SFTA3",1890,9,"easy",0.05,200
"3675","SMYD1",18262,82,"easy",0.05,200
"3676","TRA2B",34026,153,"easy",0.05,200
"3677","BIN2",980,2,"easy",0.05,200
"3678","TDRD9",1211,3,"easy",0.05,200
"3679","PPIAL4C",272,1,"easy",0.05,200
"3680","GYS2",22804,69,"easy",0.05,200
"3681","CA3",17994,132,"easy",0.05,200
"3682","SAE1",567,1,"easy",0.05,200
"3683","VSIG8",3351,10,"easy",0.05,200
"3684","PADI3",890,4,"easy",0.05,200
"3685","EPB41L3",679,2,"easy",0.05,200
"3686","SLF1",27542,125,"easy",0.05,200
"3687","ADH1C",14261,50,"easy",0.05,200
"3688","KDM6B",1461,4,"easy",0.05,200
"3689","PRSS3",11812,38,"easy",0.05,200
"3690","SLC8A3",10516,44,"easy",0.05,200
"3691","TNFRSF9",5036,12,"easy",0.05,200
"3692","PIGA",8529,24,"easy",0.05,200
"3693","HES4",3434,10,"easy",0.05,200
"3694","GUCA2B",174,1,"easy",0.05,200
"3695","TRIOBP",2457,5,"easy",0.05,200
"3696","MYZAP",675,2,"easy",0.05,200
"3697","INSIG1",25924,113,"easy",0.05,200
"3698","SP110",2340,6,"easy",0.05,200
"3699","CDK7",9867,37,"easy",0.05,200
"3700","EDN3",392,1,"easy",0.05,200
"3701","IKZF1",8645,25,"easy",0.05,200
"3702","BRCA1",280,1,"easy",0.05,200
"3703","MUC5AC",11146,161,"easy",0.05,200
"3704","PGLYRP1",2276,5,"easy",0.05,200
"3705","PADI2",20496,91,"easy",0.05,200
"3706","IL24",13175,37,"easy",0.05,200
"3707","ADRA1D",1163,2,"easy",0.05,200
"3708","S100A9",14273,54,"easy",0.05,200
"3709","SNAP91",210,1,"easy",0.05,200
"3710","SAA2",785,2,"easy",0.05,200
"3711","DEFB103A",682,1,"easy",0.05,200
"3712","ICAM3",1537,4,"easy",0.05,200
"3713","PI16",1019,4,"easy",0.05,200
"3714","CCDC141",22426,76,"easy",0.05,200
"3715","APOA4",14121,52,"easy",0.05,200
"3716","B3GALT5",1547,5,"easy",0.05,200
"3717","DAPK2",439,1,"easy",0.05,200
"3718","FOSB",28511,130,"easy",0.05,200
"3719","HRH4",1135,3,"easy",0.05,200
"3720","DCBLD2",545,2,"easy",0.05,200
"3721","CCDC197",4235,10,"easy",0.05,200
"3722","NPHS2",720,2,"easy",0.05,200
"3723","SRPK3",4722,12,"easy",0.05,200
"3724","B4GALNT1",21424,112,"easy",0.05,200
"3725","KIAA2012",26068,96,"easy",0.05,200
"3726","FAM234A",636,2,"easy",0.05,200
"3727","PKIA",4601,13,"easy",0.05,200
"3728","SFTPC",2382,66,"easy",0.05,200
"3729","DPYSL3",219,1,"easy",0.05,200
"3730","THEMIS",14850,46,"easy",0.05,200
"3731","CYP1A2",19017,53,"easy",0.05,200
"3732","B3GALT1",391,1,"easy",0.05,200
"3733","HTR3A",3482,12,"easy",0.05,200
"3734","UBN1",822,2,"easy",0.05,200
"3735","MCOLN2",4215,10,"easy",0.05,200
"3736","TFF3",6940,22,"easy",0.05,200
"3737","MYF6",10678,31,"easy",0.05,200
"3738","G6PC2",164,1,"easy",0.05,200
"3739","DAW1",624,1,"easy",0.05,200
"3740","ARRDC2",23105,113,"easy",0.05,200
"3741","AGER",12547,68,"easy",0.05,200
