"","Gene","Count","Thresh.Name","Thresh.Value"
"533","FUT3",2,"narrow",0.002
"534","FUT5",1,"narrow",0.002
"535","FXYD6",6,"narrow",0.002
"536","G0S2",8,"narrow",0.002
"537","GABRA1",3,"narrow",0.002
"538","GABRA2",1,"narrow",0.002
"539","GABRB2",16,"narrow",0.002
"540","GABRB3",2,"narrow",0.002
"541","GABRE",2,"narrow",0.002
"542","GABRP",45,"narrow",0.002
"543","GAL",11,"narrow",0.002
"544","GAL3ST2",1,"narrow",0.002
"545","GALM",1,"narrow",0.002
"546","GALNT13",1,"narrow",0.002
"547","GALNT15",30,"narrow",0.002
"548","GALNT5",2,"narrow",0.002
"549","GATA2",1,"narrow",0.002
"550","GATA5",2,"narrow",0.002
"551","GBGT1",16,"narrow",0.002
"552","GBP1",3,"narrow",0.002
"553","GBP3",3,"narrow",0.002
"554","GBP4",13,"narrow",0.002
"555","GBP5",2,"narrow",0.002
"556","GCGR",9,"narrow",0.002
"557","GDA",17,"narrow",0.002
"558","GDF15",1,"narrow",0.002
"559","GEM",15,"narrow",0.002
"560","GFI1",2,"narrow",0.002
"561","GFRA1",12,"narrow",0.002
"562","GGT5",2,"narrow",0.002
"563","GIMAP2",2,"narrow",0.002
"564","GIPC3",1,"narrow",0.002
"565","GJA1",20,"narrow",0.002
"566","GJA3",10,"narrow",0.002
"567","GJA5",61,"narrow",0.002
"568","GJB2",41,"narrow",0.002
"569","GJB3",23,"narrow",0.002
"570","GJB5",1,"narrow",0.002
"571","GJB6",5,"narrow",0.002
"572","GJC2",2,"narrow",0.002
"573","GLDC",66,"narrow",0.002
"574","GLDN",1,"narrow",0.002
"575","GLI1",6,"narrow",0.002
"576","GLIS1",5,"narrow",0.002
"577","GLIS2",1,"narrow",0.002
"578","GLIS3",7,"narrow",0.002
"579","GLP2R",1,"narrow",0.002
"580","GLYATL1",1,"narrow",0.002
"581","GMNN",2,"narrow",0.002
"582","GNA15",83,"narrow",0.002
"583","GNB4",4,"narrow",0.002
